time/total_timesteps,time/fps,time/iterations,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/learning_rate,train/std,train/loss,train/clip_fraction,train/clip_range,train/explained_variance,eval/mean_reward,eval/mean_ep_length,curriculum/start_tilt
749568,333,366,2244,193.97,139.57350151999998,0.0025669741,3650,1.218882116675377,-0.00034773209772538395,0.0006916721431480255,0.000187872,0.07134801149368286,-0.0018188711255788803,0.059765625,0.12524800000000003,0.9975805282592773,,,
751616,334,367,2247,203.73,149.17748584,0.001988497,3660,1.22192622423172,-0.0001403355156071484,0.0018553422669356223,0.00018756479999999998,0.07121575623750687,-0.005388605408370495,0.064111328125,0.12504320000000002,0.9965763688087463,,,
753664,334,368,2251,211.26,158.39041425999997,0.0013619957,3670,1.2190003365278244,-0.0025326141694677062,7.213204547724672e-05,0.00018725760000000001,0.07199877500534058,-0.004153198096901178,0.0439453125,0.12483840000000002,0.998766303062439,,,
755712,335,369,2255,191.3,138.50043291000003,0.0038184063,3680,1.2099286317825317,-0.002543430047808215,0.0005936076788202627,0.00018695039999999996,0.07229853421449661,-0.0013031117850914598,0.068359375,0.1246336,0.9980926513671875,,,
757760,335,370,2259,210.76,158.20744783,0.0030076832,3690,1.207009845972061,-0.0021460258401930334,0.0008856201657181373,0.0001866432,0.07243112474679947,0.000190096499864012,0.069287109375,0.1244288,0.99896639585495,,,
759808,335,371,2262,198.97,147.71579760000003,0.0065279417,3700,1.2064619690179825,-0.005304851874097949,0.007642283858149313,0.000186336,0.07231146097183228,-0.00633464939892292,0.106396484375,0.124224,0.990290105342865,,,
760000,,,,,,0.002457183,3710,1.2058040171861648,-0.0009217564336722716,0.0013090058746456634,0.00018602879999999998,0.0726836547255516,0.0012687485432252288,0.07177734375,0.1240192,0.9983664155006409,200.911763,228.7,
761856,335,372,2273,218.92,167.58839619000005,,,,,,,,,,,,,,1.8928397756379027
763904,335,373,2276,208.7,157.45168857000002,0.0031364919,3720,1.2024441301822661,-0.0022617706868913955,0.000526135542713746,0.0001857216,0.07266353815793991,-0.00010204502905253321,0.07548828125,0.12381440000000002,0.9992743730545044,,,
765952,335,374,2280,227.46,177.03608527,0.0035723853,3730,1.205196538567543,-0.0008919812709791586,0.003489115315460367,0.00018541439999999996,0.07233104854822159,-0.010460477322340012,0.072802734375,0.12360959999999999,0.9840519428253174,,,
768000,336,375,2284,246.2,196.45184874999998,0.003894882,3740,1.209714835882187,0.00011518123355926945,0.0008839821213769028,0.0001851072,0.0720415860414505,0.00021113682305440307,0.073779296875,0.12340480000000001,0.6480177640914917,,,
770048,336,376,2288,253.15,205.61465768999997,0.00378177,3750,1.2092340409755706,-0.004252220668422524,0.0011717543722625124,0.0001848,0.07241271436214447,-0.007533300202339888,0.0705078125,0.1232,0.9967454075813293,,,
772096,336,377,2292,244.26,195.75152099000002,0.0041221497,3760,1.2061051070690154,-0.0020041076306370085,0.0007826254079191131,0.00018449279999999997,0.07240039110183716,0.0067426180467009544,0.072119140625,0.1229952,0.998124361038208,,,
774144,337,378,2296,208.4,157.11927025,0.0030855325,3770,1.205970999598503,-0.0005650946986861527,0.0005759132332968875,0.0001841856,0.0725347027182579,-0.01170221995562315,0.103759765625,0.12279040000000002,0.9991298913955688,,,
776192,337,379,2300,187.65,137.00242772999997,0.0035178051,3780,1.200742894411087,-0.0025152855581836776,0.0025562685303157197,0.00018387839999999998,0.07314325124025345,-0.003466794267296791,0.083544921875,0.12258559999999999,0.9969510436058044,,,
778240,337,380,2303,196.33,146.50536727,0.0023623744,3790,1.1948849320411683,0.0010608295735437423,0.0007321172852243762,0.00018357119999999998,0.07337848842144012,-0.004308039788156748,0.108203125,0.12238080000000001,0.9991226196289062,,,
780000,,,,,,0.004720335,3800,1.1985205382108688,-0.00420965145167429,0.0026997220018529335,0.00018326399999999999,0.07253383845090866,-0.011485060676932335,0.11708984375,0.122176,0.9909455180168152,101.90753099999999,126.9,
780288,337,381,2310,215.03,165.99282527,,,,,,,,,,,,,,1.8928397756379027
782336,338,382,2313,213.01,165.53571205999992,0.0032149893,3810,1.2030147552490233,-0.0009110962506383658,0.00011376909977798278,0.00018295679999999996,0.07286356389522552,0.014871521852910519,0.06220703125,0.1219712,0.9981378316879272,,,
784384,338,383,2317,168.13,117.16210878000001,0.0034316708,3820,1.2000673353672027,-0.0014293178741354496,0.0014212358735676389,0.0001826496,0.07287377864122391,-0.0032318001613020897,0.090966796875,0.12176640000000001,0.9981287121772766,,,
786432,338,384,2320,161.91,107.97298744,0.004533877,3830,1.2005527287721633,-0.0020500769198406486,0.001959950578020653,0.00018234239999999997,0.07282838970422745,0.0018964000046253204,0.099560546875,0.1215616,0.9968419671058655,,,
788480,339,385,2324,152.42,98.30682836,0.002215258,3840,1.200034686923027,-0.004795353004010394,0.002589050495589618,0.00018203519999999997,0.07294081896543503,-0.012866373173892498,0.08154296875,0.1213568,0.9965856671333313,,,
790528,339,386,2328,165.25,108.61536456999998,0.0025364882,3850,1.1968959718942642,-0.0016717698250431567,0.0004509965869146981,0.000181728,0.07328072190284729,-0.00402525719255209,0.138037109375,0.12115200000000002,0.9996294379234314,,,
792576,339,387,2332,171.78,117.97923517000001,0.0029598707,3860,1.1983852624893188,-0.0002381830010563135,0.0015053917108161841,0.00018142079999999996,0.07262325286865234,0.0058050923980772495,0.102392578125,0.12094719999999999,0.9971062541007996,,,
794624,340,388,2336,201.61,147.06287265,0.0018011753,3870,1.204575526714325,-0.0012329211225733162,0.00024673831067048015,0.0001811136,0.07246553152799606,0.00354997580870986,0.053564453125,0.12074240000000001,0.9994673132896423,,,
796672,340,389,2340,201.4,147.07049007,0.0031249556,3880,1.2065946370363236,-0.003245831190724857,0.0010578157140116672,0.0001808064,0.0723317414522171,-0.0007824386120773852,0.094482421875,0.12053760000000001,0.9989530444145203,,,
798720,340,390,2344,212.1,157.06600040000004,0.0016174682,3890,1.2054567337036133,-0.0020274994487408547,0.0008628938080619264,0.0001804992,0.07270252704620361,-0.010426511988043785,0.05947265625,0.1203328,0.9937072992324829,,,
800000,,,,,,0.0025044847,3900,1.202526393532753,-0.00036063637235201896,0.0006761471264326247,0.000180192,0.072698675096035,0.006352866534143686,0.064013671875,0.12012800000000001,0.9979734420776367,298.48519580000004,321.2,
800768,339,391,2357,194.6,137.81505072,,,,,,,,,,,,,,1.8928397756379027
802816,339,392,2361,203.61,147.58376559,0.0035377364,3910,1.2009646892547607,-0.0048902364971581845,0.006383309865486808,0.00017988479999999995,0.07290667295455933,-0.007241637911647558,0.07978515625,0.1199232,0.9931862354278564,,,
804864,340,393,2365,210.0,156.85356125,0.00339175,3920,1.1981719613075257,0.0004484199394937605,4.3368208804395183e-05,0.00017957759999999998,0.07313656806945801,-2.2546195395989344e-05,0.118310546875,0.1197184,-2.7656731605529785,,,
806912,340,394,2369,221.57,167.01601159,0.0023341677,3930,1.1928900092840196,-0.00290449242311297,0.0014084988455579151,0.00017927039999999998,0.07372661679983139,0.007572369650006294,0.072216796875,0.1195136,0.9979538917541504,,,
808960,340,395,2373,240.54,186.55432104,0.0031207944,3940,1.1895592927932739,0.00022632628970313816,0.0013150861705071293,0.0001789632,0.07351190596818924,-0.007322107441723347,0.078857421875,0.11930879999999999,0.9979982972145081,,,
811008,341,396,2377,248.2,196.22119671999997,0.0011854873,3950,1.191939690709114,-0.003983702397090383,0.0005002411196983303,0.00017865600000000002,0.07344888895750046,-0.007205422036349773,0.10048828125,0.11910400000000002,0.9992364048957825,,,
813056,341,397,2380,258.81,206.11855609000003,0.0015784805,3960,1.1926697552204133,0.0003845262952381745,0.0006632403674302623,0.0001783488,0.07336369156837463,0.0007988142315298319,0.056591796875,0.11889920000000001,0.9986270070075989,,,
815104,341,398,2384,230.36,176.43352206999995,0.00472717,3970,1.1906655311584473,-0.0044248492748010905,0.002684176233015023,0.00017804159999999997,0.07376457750797272,0.013932062312960625,0.120068359375,0.1186944,0.9968138933181763,,,
817152,342,399,2388,211.5,157.67867861,0.00293225,3980,1.1852737486362457,-0.0021283480193233116,0.0049293382238829505,0.00017773439999999998,0.07424046099185944,-0.007918013259768486,0.11044921875,0.1184896,0.9930847883224487,,,
819200,342,400,2393,221.83,167.38124862,0.0027790882,3990,1.1820839285850524,-0.0004968669731169939,0.004562611943401862,0.00017742719999999998,0.07410050928592682,-0.00329894688911736,0.11181640625,0.1182848,0.9884207844734192,,,
820000,,,,,,0.002517546,4000,1.1825790792703628,-0.0011203087284229695,0.0006735762721291394,0.00017711999999999998,0.07422182708978653,-0.013579558581113815,0.088134765625,0.11808000000000002,0.9987828731536865,200.3564202,224.1,
821248,341,401,2403,211.29,157.73511778,,,,,,,,,,,,,,1.8928397756379027
823296,341,402,2408,183.18,128.45548058999998,0.0043099755,4010,1.1817534655332564,-0.006857451400719583,0.0020866393992037048,0.0001768128,0.07418698817491531,-0.007829270325601101,0.14423828125,0.11787520000000001,0.9978203177452087,,,
825344,342,403,2412,192.64,138.12146177,0.0035803532,4020,1.1817648112773895,0.0010151863447390498,0.006603413027187343,0.0001765056,0.0743267834186554,-0.006488004233688116,0.0884765625,0.11767040000000001,0.990691065788269,,,
827392,342,404,2417,200.59,147.68228835000002,0.002411517,4030,1.1795599550008773,0.0015891956893028692,0.00928353795025032,0.0001761984,0.07445364445447922,0.007558237761259079,0.079443359375,0.11746560000000002,0.9871096014976501,,,
829440,342,405,2421,200.81,147.54016305,0.0023395524,4040,1.181953290104866,0.001304281470947899,0.00023670753785154375,0.00017589119999999997,0.07402665168046951,-0.00141505291685462,0.06416015625,0.1172608,0.9940856099128723,,,
831488,342,406,2425,190.45,137.71388342999998,0.0030293176,4050,1.1846403121948241,0.0004338613711297512,0.006039494046126493,0.000175584,0.0740223079919815,-0.000951200257986784,0.090625,0.11705600000000001,0.987994909286499,,,
833536,342,407,2430,180.99,128.16177876,0.0032207058,4060,1.1842443257570268,-0.0011681338190101087,0.006527449167333543,0.00017527679999999998,0.07410519570112228,-0.0063413456082344055,0.10263671875,0.1168512,0.9933323860168457,,,
835584,343,408,2434,210.21,157.84090682000001,0.0023721508,4070,1.1854849487543107,-0.0011407169949961826,0.0005374749704060378,0.00017496959999999999,0.07373623549938202,-0.0029184510931372643,0.06123046875,0.1166464,0.9993818402290344,,,
837632,343,409,2438,208.46,157.40524652,0.0018229567,4080,1.1904874444007874,-0.0010842196934390813,0.0010487062925676582,0.0001746624,0.07340098917484283,5.437145591713488e-05,0.078857421875,0.11644160000000002,0.9989628791809082,,,
839680,343,410,2442,226.78,177.11398265999998,0.0036743786,4090,1.1908099055290222,-0.002183270172099583,0.0008217837308620801,0.00017435519999999997,0.07376955449581146,0.009920038282871246,0.069189453125,0.11623679999999999,0.9987676739692688,,,
840000,,,,,,0.00089271204,4100,1.1896774113178252,-0.0013938078307546675,0.00029626676869156656,0.000174048,0.07340671122074127,0.0007487164111807942,0.032763671875,0.11603200000000001,0.9990367293357849,498.41790430000003,520.3,
841728,342,411,2461,207.38,157.69018256,,,,,,,,,,,,,,1.8928397756379027
843776,342,412,2465,225.42,177.15479008999998,0.0050290767,4110,1.197334063053131,-0.0029752367292530833,0.00044200588345120193,0.00017374079999999997,0.07269075512886047,-0.0027385742869228125,0.10966796875,0.1158272,0.9982218742370605,,,
845824,342,413,2469,179.25,128.66101691,0.0033284605,4120,1.2023974895477294,-0.001763320597819984,0.001111787734043901,0.00017343359999999998,0.07280638068914413,0.0071794819086790085,0.1259765625,0.1156224,0.9984962344169617,,,
847872,342,414,2474,171.25,118.9409131,0.0038100248,4130,1.2011130839586257,-0.0026449713681358845,0.00949742603697814,0.0001731264,0.07276766002178192,0.0008662432665005326,0.12119140625,0.11541760000000001,0.9827643632888794,,,
849920,342,415,2478,141.48,89.25515818,0.0035845793,4140,1.2023458570241927,-0.0034626602282514796,0.0012677121980232187,0.0001728192,0.07268358021974564,0.002497847191989422,0.129345703125,0.1152128,0.9980041980743408,,,
851968,343,416,2483,142.07,89.30780611999998,0.003410926,4150,1.20195814371109,0.00032035041658673435,0.008970291566220112,0.000172512,0.07280196994543076,0.007870148867368698,0.110546875,0.115008,0.9831458330154419,,,
854016,343,417,2487,169.86,118.55594354,0.0038992097,4160,1.1977308958768844,-0.0013501965964678674,0.00019424134325163323,0.00017220480000000002,0.07345226407051086,-0.003637877758592367,0.09462890625,0.11480320000000002,0.9946274161338806,,,
856064,343,418,2491,180.9,128.62287744999998,0.002131905,4170,1.1914776921272279,-0.0012165616019046866,0.0008217440703447209,0.00017189759999999997,0.07355194538831711,-0.007418451830744743,0.0662109375,0.11459839999999999,0.9975243806838989,,,
858112,343,419,2495,172.38,118.79713867000001,0.0022738767,4180,1.193877211213112,-0.0006341360276564956,0.0026752868645417037,0.0001715904,0.07301795482635498,0.0007870643748901784,0.05498046875,0.11439360000000001,0.987538754940033,,,
860000,,,,,,0.0024753637,4190,1.1984211593866347,0.0005649499755236321,0.00047871954393485794,0.00017128319999999998,0.07301722466945648,-0.004531113896518946,0.057763671875,0.11418880000000001,0.9984696507453918,294.2083233,321.4,
860160,342,420,2508,156.63,99.27895794,,,,,,,,,,,,,,1.8928397756379027
862208,343,421,2512,157.8,99.51297106,0.002322793,4200,1.1985887795686723,-0.00031946472299750896,0.0014333538856590167,0.00017097599999999998,0.07292560487985611,0.005109612829983234,0.112646484375,0.113984,0.9966254830360413,,,
864256,343,422,2516,157.3,99.43064229000001,0.004000129,4210,1.201055046916008,-0.002974246145458892,0.0006947977359232027,0.00017066880000000002,0.07264919579029083,0.00029345316579565406,0.10166015625,0.11377920000000002,0.9990400075912476,,,
866304,343,423,2520,184.26,128.60687939,0.0026592808,4220,1.205720317363739,-0.0034206431882921606,6.940183873211936e-05,0.00017036159999999996,0.0722818672657013,-0.011277928948402405,0.060498046875,0.11357439999999999,0.9998098611831665,,,
868352,344,424,2523,192.06,138.1401175,0.0046451953,4230,1.2079672634601593,-0.0004427786829182878,0.0014883799412928056,0.0001700544,0.07237114012241364,0.01105479896068573,0.13525390625,0.11336960000000001,0.9974529147148132,,,
870400,344,425,2527,221.42,167.55896157999996,0.0036289082,4240,1.2110156297683716,-0.00030296781624201686,0.00043106785233248957,0.00016974719999999997,0.07167963683605194,-0.001590898958966136,0.063916015625,0.11316480000000001,0.9919561147689819,,,
872448,344,426,2531,220.86,167.21254505999997,0.002213221,4250,1.2155109137296676,0.0016731607727706432,0.0016112482440803432,0.00016943999999999998,0.07190433889627457,0.003941361326724291,0.083056640625,0.11296,0.9953809380531311,,,
874496,344,427,2535,170.59,117.85425363999997,0.0032680244,4260,1.2140878915786744,-0.0012036390660796314,0.0005998797445499804,0.0001691328,0.07175637781620026,0.0012006432516500354,0.08642578125,0.11275520000000001,0.9992409348487854,,,
876544,345,428,2538,161.48,108.28930302999999,0.0031725774,4270,1.2123819500207902,-0.0009011156333144754,0.002350802252476569,0.00016882559999999996,0.072252057492733,-0.0004392736009322107,0.096533203125,0.1125504,0.9947205185890198,,,
878592,345,429,2542,161.47,108.24483627,0.005791884,4280,1.2058401614427567,-0.002309851709287614,0.0004873823007073952,0.0001685184,0.07262065261602402,-0.009011469781398773,0.088134765625,0.1123456,0.9996225237846375,,,
880000,,,,,,0.0033439929,4290,1.2052477955818177,-0.0002762267016805708,0.00015811159246368334,0.00016821119999999997,0.07224559783935547,0.002719343639910221,0.046484375,0.1121408,0.9995494484901428,298.2762237,321.6,
880640,344,430,2555,191.32,138.15479887,,,,,,,,,,,,,,1.8928397756379027
882688,345,431,2558,200.71,148.19405236,0.0046300534,4300,1.211021926999092,-0.0027117476405692288,0.0010442572835017926,0.00016790399999999997,0.07185493409633636,-0.003141595283523202,0.109716796875,0.111936,0.9988122582435608,,,
884736,345,432,2561,156.54,99.68617379000003,0.0022090825,4310,1.2123156547546388,-0.00011991502251476049,0.0009306636771725607,0.0001675968,0.07218821346759796,0.0006984284846112132,0.091455078125,0.11173120000000002,0.9988558888435364,,,
886784,345,433,2564,151.28,90.69296741000002,0.0032268353,4320,1.207824045419693,-0.00023285348142962903,0.0016605261622316902,0.00016728959999999998,0.07239536941051483,-0.002227088902145624,0.096484375,0.11152640000000001,0.9974762201309204,,,
888832,346,434,2567,152.77,90.72007312000001,0.003798368,4330,1.2080067247152328,-0.0014086741692153737,0.0026028093700006137,0.00016698239999999998,0.07220163941383362,0.0035167019814252853,0.122021484375,0.1113216,0.9945456981658936,,,
890880,346,435,2571,155.73,91.22328891000001,0.0027323647,4340,1.209136950969696,-0.002373540331609547,0.0003316724112664815,0.0001666752,0.07230205088853836,-0.005499791819602251,0.10224609375,0.11111680000000002,0.9996631145477295,,,
